GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
747935963,20180416,201804,2018,2018.2904,,,,,,,,,,,GOV,FIREFIGHTER,,,,,,GOV,,,1,073,073,07,2,7.4,10,1,10,-2.5,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20180416070000,https://sputnik-georgia.ru/incidents/20180416/240081186/Sklad-s-produktami-sgorel-nochju-v-Tbilisi.html
747936693,20180416,201804,2018,2018.2904,MIL,MILITARY,,,,,,MIL,,,RUS,RUSSIAN,RUS,,,,,,,,1,120,120,12,3,-4.0,2,1,2,-5.0251256281407,1,France,FR,FR,,46.0,2.0,FR,1,France,FR,FR,,46.0,2.0,FR,1,France,FR,FR,,46.0,2.0,FR,20180416070000,http://news.liga.net/world/news/makron-ubedil-trampa-snizit-silu-raketnogo-udara-po-sirii---wsj
747936302,20180416,201804,2018,2018.2904,FRA,FRANCE,FRA,,,,,,,,EUR,EUROPE,EUR,,,,,,,,1,042,042,04,1,1.9,10,1,10,2.53623188405797,1,France,FR,FR,,46.0,2.0,FR,1,France,FR,FR,,46.0,2.0,FR,1,France,FR,FR,,46.0,2.0,FR,20180416070000,http://www.europe1.fr/societe/plongee-au-coeur-du-nouveau-tribunal-de-paris-3627566
747936133,20180416,201804,2018,2018.2904,CHRCTH,THE POPE,,,,CHR,CTH,,,,ITA,ROME,ITA,,,,,,,,1,043,043,04,1,2.8,8,1,8,4.86891385767791,4,"Rome, Lazio, Italy",IT,IT07,18350,41.9,12.4833,-126693,4,"Rome, Lazio, Italy",IT,IT07,18350,41.9,12.4833,-126693,4,"Rome, Lazio, Italy",IT,IT07,18350,41.9,12.4833,-126693,20180416070000,https://www.am.com.mx/2018/04/15/mundo/conmueve-al-papa-la-pregunta-de-un-nino-de-10-anos-458902
747936571,20180416,201804,2018,2018.2904,JUD,LAWYER,,,,,,JUD,,,,,,,,,,,,,0,051,051,05,1,3.4,10,1,10,-3.97422126745435,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,0,,,,,,,,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,20180416070000,https://www.tdg.ch/monde/legislatives-attentats/story/23989611
747937048,20180416,201804,2018,2018.2904,VENOPP,VENEZUELAN,VEN,,,,,OPP,,,VEN,VENEZUELA,VEN,,,,,,,,0,111,111,11,3,-2.0,4,1,4,-6.74740484429066,1,Venezuela,VE,VE,,8.0,-66.0,VE,1,Venezuela,VE,VE,,8.0,-66.0,VE,1,Venezuela,VE,VE,,8.0,-66.0,VE,20180416070000,http://www.elcolombiano.com/opinion/columnistas/lo-grave-es-que-no-hubiese-polarizacion-XG8549642
747936793,20180416,201804,2018,2018.2904,REB,REBEL,,,,,,REB,,,RUS,RUSSIA,RUS,,,,,,,,1,180,180,18,4,-9.0,10,1,10,-2.47678018575851,1,Syria,SY,SY,,35.0,38.0,SY,1,Russia,RS,RS,,60.0,100.0,RS,1,Russia,RS,RS,,60.0,100.0,RS,20180416070000,https://www.mako.co.il/news-military/israel-q2_2018/Article-d20e60e7fa8c261004.htm
747936858,20180416,201804,2018,2018.2904,SAU,SAUDI,SAU,,,,,,,,FRA,FRANCE,FRA,,,,,,,,1,046,046,04,1,7.0,8,1,8,-7.80487804878049,1,Saudi Arabia,SA,SA,,25.0,45.0,SA,1,France,FR,FR,,46.0,2.0,FR,1,Saudi Arabia,SA,SA,,25.0,45.0,SA,20180416070000,http://botasot.info/azia-bota/872313/liga-arabe-kerkon-hetim-per-sulmin-e-dyshuar-kimik-ne-siria/
747936795,20180416,201804,2018,2018.2904,REF,REFUGEE,,,,,,REF,,,,,,,,,,,,,0,020,020,02,1,3.0,10,1,10,-1.43927679314857,4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4,-1746443,0,,,,,,,,4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4,-1746443,20180416070000,https://www.augsburger-allgemeine.de/politik/Weniger-als-ein-Drittel-Frauenanteil-in-der-Bundesregierung-waechst-kaum-id42915776.html
747936554,20180416,201804,2018,2018.2904,ITA,ROME,ITA,,,,,,,,,,,,,,,,,,1,111,111,11,3,-2.0,10,1,10,-1.1070110701107,4,"Milan, Lombardia, Italy",IT,IT09,18363,45.4667,9.2,-121726,0,,,,,,,,4,"Milan, Lombardia, Italy",IT,IT09,18363,45.4667,9.2,-121726,20180416070000,http://www.ilgiornale.it/news/politica/mattarella-rompe-indugi-domani-pu-arrivare-lincarico-1515762.html
747937006,20180416,201804,2018,2018.2904,UKR,CRIMEA,UKR,,,,,,,,BUS,AIRLINE,,,,,,BUS,,,1,043,043,04,1,2.8,20,2,20,-0.536080186893935,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20180416070000,https://ria.ru/tourism/20180416/1518711861.html
747936636,20180416,201804,2018,2018.2904,MDV,MALE,MDV,,,,,,,,,,,,,,,,,,1,1014,101,10,3,-5.0,10,1,10,-0.89686098654708,2,"Louisiana, United States",US,USLA,,31.1801,-91.8749,LA,0,,,,,,,,2,"Louisiana, United States",US,USLA,,31.1801,-91.8749,LA,20180416070000,http://www.eltiempo.com/vida/ciencia/aspecto-sexual-de-machos-pueden-llevar-a-la-extincion-de-su-especie-205536
747935911,20180416,201804,2018,2018.2904,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,046,046,04,1,7.0,10,1,10,1.5625,0,,,,,,,,4,"Milan, Lombardia, Italy",IT,IT09,18363,45.4667,9.2,-121726,4,"Milan, Lombardia, Italy",IT,IT09,18363,45.4667,9.2,-121726,20180416070000,http://www.affaritaliani.it/milano/navigli-riapertura-consultazione-di-cittadini-categorie-535226.html
747936343,20180416,201804,2018,2018.2904,GBR,UNITED KINGDOM,GBR,,,,,,,,FRA,FRANCE,FRA,,,,,,,,0,030,030,03,1,4.0,2,1,2,-3.93664104355929,1,Kosovo,KV,KV,,42.583333,21.0,KV,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Damascus, Dimashq, Syria",SY,SY13,26324,33.5,36.3,-2541260,20180416070000,http://fax.al/news/15530244/trump-serish-godet-mediat
747935980,20180416,201804,2018,2018.2904,,,,,,,,,,,JUD,JUDGE,,,,,,JUD,,,0,036,036,03,1,4.0,10,1,10,-3.63636363636363,0,,,,,,,,4,"Carme, Comunidad Autonoma de Cataluna, Spain",SP,SP56,25809,41.532,1.62074,-376211,4,"Carme, Comunidad Autonoma de Cataluna, Spain",SP,SP56,25809,41.532,1.62074,-376211,20180416070000,http://www.diariosigloxxi.com/texto-s/mostrar/276155/cataluna-procesados-proces-prestan-declaracion-indagatoria-supremo-audiencia-nacional
747936831,20180416,201804,2018,2018.2904,RUS,RUSSIA,RUS,,,,,,,,CVL,CONSTITUENT,,,,,,CVL,,,1,080,080,08,2,5.0,1,1,1,-3.47368421052631,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,1,Syria,SY,SY,,35.0,38.0,SY,1,Syria,SY,SY,,35.0,38.0,SY,20180416070000,http://www.alalam.ir/news/3499396
747936794,20180416,201804,2018,2018.2904,REB,REBEL,,,,,,REB,,,SYR,SYRIA,SYR,,,,,,,,1,020,020,02,1,3.0,10,1,10,-2.47678018575851,1,Russia,RS,RS,,60.0,100.0,RS,1,Russia,RS,RS,,60.0,100.0,RS,1,Russia,RS,RS,,60.0,100.0,RS,20180416070000,https://www.mako.co.il/news-military/israel-q2_2018/Article-d20e60e7fa8c261004.htm
747936648,20180416,201804,2018,2018.2904,MED,WEBSITE,,,,,,MED,,,,,,,,,,,,,1,130,130,13,3,-4.4,10,1,10,-7.11743772241993,4,"Opole, Opolskie, Poland",PL,PL79,24469,50.6667,17.95,-519973,0,,,,,,,,4,"Opole, Opolskie, Poland",PL,PL79,24469,50.6667,17.95,-519973,20180416070000,https://wiadomosci.onet.pl/kraj/imgw-ostrzezenia-przed-burzami-i-intensywnymi-opadami/yjb85r6
747936207,20180416,201804,2018,2018.2904,DEU,GERMANY,DEU,,,,,,,,CVL,CITIZEN,,,,,,CVL,,,1,020,020,02,1,3.0,10,1,10,1.98019801980198,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,20180416070000,https://www.zdf.de/nachrichten/heute/schmetterlinge--fliegen---co--nabu-startet-insektenzaehl-aktion-100.html
747936754,20180416,201804,2018,2018.2904,PAKJUD,PAKISTAN,PAK,,,,,JUD,,,,,,,,,,,,,1,010,010,01,1,0.0,2,1,2,2.23880597014926,4,"Karachi, Sindh, Pakistan",PK,PK05,40398,24.8667,67.05,-2764584,0,,,,,,,,4,"Karachi, Sindh, Pakistan",PK,PK05,40398,24.8667,67.05,-2764584,20180416070000,https://jang.com.pk/news/479413
747936782,20180416,201804,2018,2018.2904,PTY,DEMOCRATIC PARTY,,,,,,,,,,,,,,,,,,,0,040,040,04,1,1.0,4,1,4,0.0805152979065999,4,"Schleswig, Schleswig-Holstein, Germany",GM,GM10,16562,54.5167,9.55,-1858346,0,,,,,,,,4,"Schleswig, Schleswig-Holstein, Germany",GM,GM10,16562,54.5167,9.55,-1858346,20180416070000,https://www.morgenpost.de/politik/article214027469/Simone-Lange-will-der-SPD-Glaubwuerdigkeit-zurueckgeben.html
747936615,20180416,201804,2018,2018.2904,LBN,LEBANON,LBN,,,,,,,,,,,,,,,,,,0,141,141,14,3,-6.5,10,1,10,5.15063168124393,4,"Chouf, Mont-Liban, Lebanon",LE,LE05,18809,33.6504,35.5324,-800162,0,,,,,,,,4,"Chouf, Mont-Liban, Lebanon",LE,LE05,18809,33.6504,35.5324,-800162,20180416070000,http://greenarea.me/ar/254088/%D8%A7%D9%84%D8%B4%D9%88%D9%81-%D9%8A%D8%B3%D8%AA%D8%B6%D9%8A%D9%81-%D8%A7%D9%84%D9%84%D8%AC%D9%86%D8%A9-%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85%D9%8A%D8%A9-%D9%84%D9%84%D9%85%D9%86%D8%A7%D8%B7%D9%82/
747936541,20180416,201804,2018,2018.2904,ISR,ISRAELI,ISR,,,,,,,,,,,,,,,,,,1,120,120,12,3,-4.0,10,1,10,3.59937402190924,4,"Monza, Lombardia, Italy",IT,IT09,18363,45.5833,9.26667,-122630,0,,,,,,,,4,"Monza, Lombardia, Italy",IT,IT09,18363,45.5833,9.26667,-122630,20180416070000,https://www.ilgiorno.it/milano/cronaca/fuorisalone-eventi-1.3852305
747936953,20180416,201804,2018,2018.2904,SYRGOV,SYRIAN,SYR,,,,,GOV,,,,,,,,,,,,,0,163,163,16,4,-8.0,6,1,6,-4.66666666666667,1,Syria,SY,SY,,35.0,38.0,SY,0,,,,,,,,1,Syria,SY,SY,,35.0,38.0,SY,20180416070000,https://www.rbc.ru/rbcfreenews/5ad43b5f9a7947a9cb5fa044
747936743,20180416,201804,2018,2018.2904,OPP,THE OPPOSITION,,,,,,OPP,,,,,,,,,,,,,0,120,120,12,3,-4.0,10,1,10,-0.6578947368421,1,Latvia,LG,LG,,57.0,25.0,LG,0,,,,,,,,1,Latvia,LG,LG,,57.0,25.0,LG,20180416070000,http://www.la.lv/ierobezota-pieprasijumu-pataga/
747936863,20180416,201804,2018,2018.2904,SAU,SAUDI ARABIA,SAU,,,,,,,,MED,NEWSPAPER,,,,,,MED,,,1,040,040,04,1,1.0,2,1,2,6.08695652173913,4,"Riyadh, Ar Riya?, Saudi Arabia",SA,SA10,25316,24.6408,46.7728,-3093009,4,"Riyadh, Ar Riya?, Saudi Arabia",SA,SA10,25316,24.6408,46.7728,-3093009,4,"Riyadh, Ar Riya?, Saudi Arabia",SA,SA10,25316,24.6408,46.7728,-3093009,20180416070000,http://www.alwast.net/world-news/article-2860124
747936617,20180416,201804,2018,2018.2904,LEG,LEGISLATURE,,,,,,LEG,,,,,,,,,,,,,0,012,012,01,1,-0.4,10,1,10,-0.84985835694051,1,China,CH,CH,,35.0,105.0,CH,0,,,,,,,,1,China,CH,CH,,35.0,105.0,CH,20180416070000,http://www.eleconomista.es/politica-eleconomista/noticias/9073579/04/18/Alemania-y-Espana-son-una-minoria-tan-solo-cuatro-Estados-de-la-UE-tienen-un-articulo-155-en-su-Constitucion.html
747936171,20180416,201804,2018,2018.2904,CRM,PROSTITUTE,,,,,,CRM,,,RUSGOV,RUSSIAN,RUS,,,,,GOV,,,1,046,046,04,1,7.0,10,1,10,-2.8169014084507,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20180416070000,http://www.rainews.it/dl/rainews/articoli/comey-ex-numero-uno-fbi-trump-ricattabile-6f65a662-ff0d-4b85-825d-3f2b4f5f43a6.html
747936672,20180416,201804,2018,2018.2904,MEX,MEXICAN,MEX,,,,,,,,MEXCRM,MEXICO,MEX,,,,,CRM,,,0,090,090,09,2,-2.0,4,1,4,-5.9593023255814,4,"Jalisco, Baja California, Mexico",MX,MX02,19586,32.5175,-115.235,-1661292,4,"Jalisco, Baja California, Mexico",MX,MX02,19586,32.5175,-115.235,-1661292,4,"Jalisco, Baja California, Mexico",MX,MX02,19586,32.5175,-115.235,-1661292,20180416070000,http://www.elcolombiano.com/antioquia/seguridad/homicidios-y-desplazamiento-en-el-norte-y-bajo-cauca-de-antioquia-CH8548949
747936601,20180416,201804,2018,2018.2904,KOR,SOUTH KOREA,KOR,,,,,,,,LEGLEG,REPRESENTATIVES,,,,,,LEG,LEG,,1,046,046,04,1,7.0,4,1,4,-2.65486725663717,4,"Osaka, Osaka, Japan",JA,JA32,35840,34.6667,135.5,-240905,4,"Osaka, Osaka, Japan",JA,JA32,35840,34.6667,135.5,-240905,4,"Osaka, Osaka, Japan",JA,JA32,35840,34.6667,135.5,-240905,20180416070000,http://www.hankookilbo.com/v/3a18a92205934d26bc7416f00a05b9f4
747936248,20180416,201804,2018,2018.2904,EDULEG,UNIVERSITY,,,,,,EDU,LEG,,EDU,UNIVERSITY,,,,,,EDU,,,1,070,070,07,2,7.0,2,1,2,-0.13605442176871,4,"Szeged, Szeged, Hungary",HU,HU19,17506,46.25,20.1667,-867005,4,"Szeged, Szeged, Hungary",HU,HU19,17506,46.25,20.1667,-867005,4,"Szeged, Szeged, Hungary",HU,HU19,17506,46.25,20.1667,-867005,20180416070000,https://www.beol.hu/helyi-ertek/a-het-embere/mindig-a-gyermekek-gyogyulasa-a-legfontosabb-1255541/
747936304,20180416,201804,2018,2018.2904,FRA,FRANCE,FRA,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,030,030,03,1,4.0,4,1,2,-3.93664104355929,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20180416070000,http://fax.al/news/15530244/trump-serish-godet-mediat
747935966,20180416,201804,2018,2018.2904,,,,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,1,130,130,13,3,-4.4,10,1,10,1.17096018735363,0,,,,,,,,4,"Khulna, Khulna, Bangladesh",BG,BG82,5799,22.815,89.5622,211365,4,"Khulna, Khulna, Bangladesh",BG,BG82,5799,22.815,89.5622,211365,20180416070000,http://www.thebengalitimes.com/country/2018/04/16/34346
747936583,20180416,201804,2018,2018.2904,JUD,MUNICIPAL COURT,,,,,,JUD,,,ARGELI,ARGENTINA,ARG,,,,,ELI,,,0,173,173,17,4,-5.0,2,1,2,-4.05244338498212,4,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,22379,-34.5875,-58.6725,-979186,4,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,22379,-34.5875,-58.6725,-979186,4,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,22379,-34.5875,-58.6725,-979186,20180416070000,http://www.diariojornada.com.ar/210142/provincia/un_estilista_dominicano_condenado_a_5_anos_de_carcel_por_intentar_ingresar_cocaina_a_comodoro/
747936836,20180416,201804,2018,2018.2904,RUS,RUSSIA,RUS,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,1,042,042,04,1,1.9,2,1,2,-1.73913043478261,1,United Kingdom,UK,UK,,54.0,-4.0,UK,1,United Kingdom,UK,UK,,54.0,-4.0,UK,1,Syria,SY,SY,,35.0,38.0,SY,20180416070000,https://zpravy.aktualne.cz/zahranici/rusove-mozna-maji-na-trumpa-kompromitujici-informace-mysli-s/r~f2534a82413011e89509ac1f6b220ee8/?redirected=1523861186
747937041,20180416,201804,2018,2018.2904,USAGOV,AMERICAN,USA,,,,,GOV,,,SYR,SYRIAN,SYR,,,,,,,,0,1246,124,12,3,-4.0,8,1,8,-4.22535211267605,1,United States,US,US,,39.828175,-98.5795,US,1,Syria,SY,SY,,35.0,38.0,SY,1,Syria,SY,SY,,35.0,38.0,SY,20180416070000,http://www.paginasiete.bo/planeta/2018/4/16/macron-bombardeos-no-fueron-declaracion-de-guerra-176728.html
747936844,20180416,201804,2018,2018.2904,RUS,RUSSIAN,RUS,,,,,,,,SYR,SYRIA,SYR,,,,,,,,1,120,120,12,3,-4.0,3,1,3,-1.1049723756906,1,Russia,RS,RS,,60.0,100.0,RS,1,Syria,SY,SY,,35.0,38.0,SY,1,Russia,RS,RS,,60.0,100.0,RS,20180416070000,https://rs.sputniknews.com/svet/201804161115286495-Tramp-PVO-Sirija/
747936157,20180416,201804,2018,2018.2904,COP,PRISON,,,,,,COP,,,JUD,PUBLIC PROSECUTOR,,,,,,JUD,,,0,043,043,04,1,2.8,6,1,6,-3.63636363636363,4,"Carme, Comunidad Autonoma de Cataluna, Spain",SP,SP56,25809,41.532,1.62074,-376211,4,"Carme, Comunidad Autonoma de Cataluna, Spain",SP,SP56,25809,41.532,1.62074,-376211,4,"Carme, Comunidad Autonoma de Cataluna, Spain",SP,SP56,25809,41.532,1.62074,-376211,20180416070000,http://www.diariosigloxxi.com/texto-s/mostrar/276155/cataluna-procesados-proces-prestan-declaracion-indagatoria-supremo-audiencia-nacional
747936994,20180416,201804,2018,2018.2904,UAF,TERRORIST,,,,,,UAF,,,GOV,GOVERNMENT,,,,,,GOV,,,1,111,111,11,3,-2.0,18,2,18,-3.17056199330751,1,Poland,PL,PL,,52.0,20.0,PL,1,Poland,PL,PL,,52.0,20.0,PL,1,Poland,PL,PL,,52.0,20.0,PL,20180416070000,https://www.rbc.ru/technology_and_media/16/04/2018/5ad0b2559a79474ee75fa037
747937033,20180416,201804,2018,2018.2904,USA,WASHINGTON,USA,,,,,,,,SYR,SYRIA,SYR,,,,,,,,1,084,084,08,2,7.0,6,1,6,-2.046783625731,1,South Korea,KS,KS,,37.0,127.5,KS,1,South Korea,KS,KS,,37.0,127.5,KS,1,Syria,SY,SY,,35.0,38.0,SY,20180416070000,http://www.hankookilbo.com/v/f1977df9c4554a11b519f5de6707a86e
747936503,20180416,201804,2018,2018.2904,HND,HONDURAS,HND,,,,,,,,EDU,UNIVERSITY,,,,,,EDU,,,1,043,043,04,1,2.8,10,1,10,2.67558528428094,1,Honduras,HO,HO,,15.0,-86.5,HO,1,Honduras,HO,HO,,15.0,-86.5,HO,1,Honduras,HO,HO,,15.0,-86.5,HO,20180416070000,http://www.elcolombiano.com/opinion/columnistas/la-disciplina-como-camino-hacia-la-libertad-GE8547383
747936422,20180416,201804,2018,2018.2904,GOV,KING,,,,,,GOV,,,LEG,CONGRESS,,,,,,LEG,,,0,020,020,02,1,3.0,10,1,10,1.04602510460251,1,Honduras,HO,HO,,15.0,-86.5,HO,1,Honduras,HO,HO,,15.0,-86.5,HO,1,Honduras,HO,HO,,15.0,-86.5,HO,20180416070000,http://www.latribuna.hn/2018/04/16/eco/
747936790,20180416,201804,2018,2018.2904,REB,REBEL,,,,,,REB,,,ARG,ARGENTINA,ARG,,,,,,,,0,036,036,03,1,4.0,2,1,2,1.10974106041923,1,United States,US,US,,39.828175,-98.5795,US,1,Argentina,AR,AR,,-34.0,-64.0,AR,1,Argentina,AR,AR,,-34.0,-64.0,AR,20180416070000,http://www.diariosigloxxi.com/texto-ep/mostrar/20180416065736/presidente-portugues-sera-recibido-rey-rajoy-viajara-salamanca-visita-estado-espana
747936640,20180416,201804,2018,2018.2904,MED,COLUMNIST,,,,,,MED,,,,,,,,,,,,,1,010,010,01,1,0.0,6,1,6,-2.17864923747277,5,"Karelia, Kareliya, Russia",RS,RS28,25055,64.0,32.5,-2921465,0,,,,,,,,5,"Karelia, Kareliya, Russia",RS,RS28,25055,64.0,32.5,-2921465,20180416070000,https://www.hs.fi/talous/art-2000005643454.html
747936891,20180416,201804,2018,2018.2904,SYR,SYRIAN,SYR,,,,,,,,,,,,,,,,,,0,160,160,16,4,-4.0,8,1,8,-5.7218309859155,4,"Damascus, Dimashq, Syria",SY,SY13,26324,33.5,36.3,-2541260,0,,,,,,,,4,"Damascus, Dimashq, Syria",SY,SY13,26324,33.5,36.3,-2541260,20180416070000,https://www.aporrea.org/tiburon/a261889.html
747936284,20180416,201804,2018,2018.2904,EUR,EUROPEAN,EUR,,,,,,,,,,,,,,,,,,0,125,125,12,3,-5.0,6,1,6,-0.49645390070922,4,"Brussels, Bruxelles-Capitale, Belgium",BE,BE11,5850,50.8333,4.33333,-1955538,0,,,,,,,,4,"Brussels, Bruxelles-Capitale, Belgium",BE,BE11,5850,50.8333,4.33333,-1955538,20180416070000,http://www.styga.gr/?section=18006&language=el_GR&itemid1541=18125&detail1541=1
747936379,20180416,201804,2018,2018.2904,GOV,CENTRAL ELECTION COMMITTEE,,,,,,GOV,,,,,,,,,,,,,0,120,120,12,3,-4.0,10,1,10,1.8783542039356,4,"San Salvador, San Salvador, El Salvador",ES,ES10,15758,13.7086,-89.2031,-1148082,0,,,,,,,,4,"San Salvador, San Salvador, El Salvador",ES,ES10,15758,13.7086,-89.2031,-1148082,20180416070000,http://elmundo.sv/probidad-esta-haciendo-un-buen-trabajo-necesita-fortalecerse-mas/
747936614,20180416,201804,2018,2018.2904,LBN,LEBANON,LBN,,,,,,,,,,,,,,,,,,0,046,046,04,1,7.0,10,1,10,5.15063168124393,4,"Chouf, Mont-Liban, Lebanon",LE,LE05,18809,33.6504,35.5324,-800162,0,,,,,,,,4,"Chouf, Mont-Liban, Lebanon",LE,LE05,18809,33.6504,35.5324,-800162,20180416070000,http://greenarea.me/ar/254088/%D8%A7%D9%84%D8%B4%D9%88%D9%81-%D9%8A%D8%B3%D8%AA%D8%B6%D9%8A%D9%81-%D8%A7%D9%84%D9%84%D8%AC%D9%86%D8%A9-%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85%D9%8A%D8%A9-%D9%84%D9%84%D9%85%D9%86%D8%A7%D8%B7%D9%82/
747936568,20180416,201804,2018,2018.2904,JUD,PUBLIC PROSECUTOR,,,,,,JUD,,,,,,,,,,,,,0,020,020,02,1,3.0,10,1,10,-8.04733727810651,4,"Madrid, Madrid, Spain",SP,SP29,25820,40.4,-3.68333,-390625,0,,,,,,,,4,"Madrid, Madrid, Spain",SP,SP29,25820,40.4,-3.68333,-390625,20180416070000,http://www.diariodenavarra.es/noticias/navarra/2018/04/15/el-juicio-por-agresion-alsasua-arranca-hoy-con-ocho-acusados-586947-300.html
747936607,20180416,201804,2018,2018.2904,LAB,WORKER,,,,,,LAB,,,,,,,,,,,,,1,160,160,16,4,-4.0,10,1,10,-5.83941605839416,4,"Rome, Lazio, Italy",IT,IT07,18350,41.9,12.4833,-126693,0,,,,,,,,4,"Rome, Lazio, Italy",IT,IT07,18350,41.9,12.4833,-126693,20180416070000,http://www.altroquotidiano.it/accadde-oggi-16-aprile/
747936803,20180416,201804,2018,2018.2904,REL,RELIGION,,,,,,,,,,,,,,,,,,,0,120,120,12,3,-4.0,10,1,10,-0.77160493827161,1,United Kingdom,UK,UK,,54.0,-4.0,UK,0,,,,,,,,1,United Kingdom,UK,UK,,54.0,-4.0,UK,20180416070000,https://www.aporrea.org/ideologia/a261884.html
747936799,20180416,201804,2018,2018.2904,REF,REFUGEE,,,,,,REF,,,,,,,,,,,,,1,172,172,17,4,-5.0,2,1,2,-1.80327868852459,1,India,IN,IN,,20.0,77.0,IN,0,,,,,,,,1,Syria,SY,SY,,35.0,38.0,SY,20180416070000,http://www.faz.net/aktuell/wirtschaft/mehr-wirtschaft/donald-trump-dichtet-die-grenzen-ab-15544078.html
747936771,20180416,201804,2018,2018.2904,PRTGOV,PORTUGAL,PRT,,,,,GOV,,,,,,,,,,,,,0,051,051,05,1,3.4,2,1,2,1.6,1,Portugal,PO,PO,,39.5,-8.0,PO,0,,,,,,,,1,Portugal,PO,PO,,39.5,-8.0,PO,20180416070000,http://www.diariosigloxxi.com/texto-s/mostrar/276158/presidente-portugal-visita-desde-hoy-espana
747936781,20180416,201804,2018,2018.2904,PTY,DEMOCRATIC PARTY,,,,,,,,,,,,,,,,,,,1,010,010,01,1,0.0,10,1,10,4.65116279069767,1,Montenegro,MJ,MJ,,42.5,19.3,MJ,0,,,,,,,,1,Montenegro,MJ,MJ,,42.5,19.3,MJ,20180416070000,http://www.banksnews.gr/index.php/2015-06-10-21-43-25/item/122885-2018-04-16-05-27-03
747936602,20180416,201804,2018,2018.2904,LAB,EMPLOYEE,,,,,,LAB,,,,,,,,,,,,,1,051,051,05,1,3.4,2,1,2,-1.80327868852459,1,Haiti,HA,HA,,19.0,-72.416667,HA,0,,,,,,,,1,Haiti,HA,HA,,19.0,-72.416667,HA,20180416070000,http://www.faz.net/aktuell/wirtschaft/mehr-wirtschaft/donald-trump-dichtet-die-grenzen-ab-15544078.html
747936787,20180416,201804,2018,2018.2904,REB,REBELLION,,,,,,REB,,,,,,,,,,,,,1,110,110,11,3,-2.0,10,1,10,-0.84985835694051,1,China,CH,CH,,35.0,105.0,CH,0,,,,,,,,1,China,CH,CH,,35.0,105.0,CH,20180416070000,http://www.eleconomista.es/politica-eleconomista/noticias/9073579/04/18/Alemania-y-Espana-son-una-minoria-tan-solo-cuatro-Estados-de-la-UE-tienen-un-articulo-155-en-su-Constitucion.html
